"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","1990","1990","PC","Percentage","0","Units",,,69,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","2010","2010","PC","Percentage","0","Units",,,82.02691414,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","2011","2011","PC","Percentage","0","Units",,,82,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","2012","2012","PC","Percentage","0","Units",,,82,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","2013","2013","PC","Percentage","0","Units",,,82,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","2014","2014","PC","Percentage","0","Units",,,82.1,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","2015","2015","PC","Percentage","0","Units",,,82,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FRA","France","2016","2016","PC","Percentage","0","Units",,,82,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","1970","1970","PC","Percentage","0","Units",,,44,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","1980","1980","PC","Percentage","0","Units",,,86.5,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","1990","1990","PC","Percentage","0","Units",,,98,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2000","2000","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2010","2010","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2011","2011","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2012","2012","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2013","2013","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2014","2014","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2016","2016","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NLD","Netherlands","2017","2017","PC","Percentage","0","Units",,,100,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GBR-ENGWLS","England and Wales","1980","1980","PC","Percentage","0","Units",,,82,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GBR-ENGWLS","England and Wales","1990","1990","PC","Percentage","0","Units",,,87,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GBR-ENGWLS","England and Wales","2000","2000","PC","Percentage","0","Units",,,94.599998474121,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GBR-ENGWLS","England and Wales","2005","2005","PC","Percentage","0","Units",,,99.349998474121,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GBR-ENGWLS","England and Wales","2010","2010","PC","Percentage","0","Units",,,99.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GBR-ENGWLS","England and Wales","2012","2012","PC","Percentage","0","Units",,,98.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GBR-ENGWLS","England and Wales","2014","2014","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","1980","1980","PC","Percentage","0","Units",,,97,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2000","2000","PC","Percentage","0","Units",,,99,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2005","2005","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2010","2010","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2011","2011","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2012","2012","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2013","2013","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2014","2014","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2015","2015","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2016","2016","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SWE","Sweden","2017","2017","PC","Percentage","0","Units",,,100,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","1980","1980","PC","Percentage","0","Units",,,57.700000762939,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","1990","1990","PC","Percentage","0","Units",,,76.7,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2000","2000","PC","Percentage","0","Units",,,86.6,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2005","2005","PC","Percentage","0","Units",,,92.9,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2010","2010","PC","Percentage","0","Units",,,95.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2011","2011","PC","Percentage","0","Units",,,96,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2012","2012","PC","Percentage","0","Units",,,96.3,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2013","2013","PC","Percentage","0","Units",,,96.6,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2014","2014","PC","Percentage","0","Units",,,96.7,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,96.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2016","2016","PC","Percentage","0","Units",,,96.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISR","Israel","2017","2017","PC","Percentage","0","Units",,,96.699996948242,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","1970","1970","PC","Percentage","0","Units",,,3.7999999523163,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","1980","1980","PC","Percentage","0","Units",,,22.89999961853,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2000","2000","PC","Percentage","0","Units",,,41.167400360107,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2005","2005","PC","Percentage","0","Units",,,54.396701812744,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2010","2010","PC","Percentage","0","Units",,,74.975954496977,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2011","2011","PC","Percentage","0","Units",,,77.194661170538,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2012","2012","PC","Percentage","0","Units",,,75,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2013","2013","PC","Percentage","0","Units",,,76.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2014","2014","PC","Percentage","0","Units",,,78.3,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,80.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2016","2016","PC","Percentage","0","Units",,,81.9,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","BEL","Belgium","2017","2017","PC","Percentage","0","Units",,,83,,
"INDEPDTR","Population connected to independent treatment","GRC","Greece","2010","2010","PC","Percentage","0","Units",,,0,,
"INDEPDTR","Population connected to independent treatment","GRC","Greece","2011","2011","PC","Percentage","0","Units",,,0,,
"INDEPDTR","Population connected to independent treatment","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,0,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","LUX","Luxembourg","1990","1990","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,98.7,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","LUX","Luxembourg","2014","2014","PC","Percentage","0","Units",,,99,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,98.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","1990","1990","PC","Percentage","0","Units",,,80,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2000","2000","PC","Percentage","0","Units",,,80.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2005","2005","PC","Percentage","0","Units",,,81.3,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2010","2010","PC","Percentage","0","Units",,,81.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2011","2011","PC","Percentage","0","Units",,,82,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2012","2012","PC","Percentage","0","Units",,,82,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2013","2013","PC","Percentage","0","Units",,,82,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2014","2014","PC","Percentage","0","Units",,,82,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2015","2015","PC","Percentage","0","Units",,,84.1,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NZL","New Zealand","2016","2016","PC","Percentage","0","Units",,,84.1,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","1980","1980","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","1990","1990","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2011","2011","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2013","2013","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2014","2014","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","JPN","Japan","2016","2016","PC","Percentage","0","Units",,,0,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2000","2000","PC","Percentage","0","Units",,,71.420001220703,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2005","2005","PC","Percentage","0","Units",,,85.120001220703,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2010","2010","PC","Percentage","0","Units",,,86.931663513184,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2011","2011","PC","Percentage","0","Units",,,89.591018676758,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2012","2012","PC","Percentage","0","Units",,,88.919998168945,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2013","2013","PC","Percentage","0","Units",,,90.319999694824,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2014","2014","PC","Percentage","0","Units",,,90.519996643066,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,91.720001220703,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2016","2016","PC","Percentage","0","Units",,,92,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","SVN","Slovenia","2017","2017","PC","Percentage","0","Units",,,95.7,,
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","1980","1980","PC","Percentage","0","Units",,,34.599998474121,,
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","1990","1990","PC","Percentage","0","Units",,,2.2999999523163,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2000","2000","PC","Percentage","0","Units",,,2.4,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2005","2005","PC","Percentage","0","Units",,,2.4,,
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2010","2010","PC","Percentage","0","Units",,,2.4,,
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2011","2011","PC","Percentage","0","Units",,,2.4,,
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","CZE","Czech Republic","2017","2017","PC","Percentage","0","Units",,,0,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISL","Iceland","1990","1990","PC","Percentage","0","Units",,,6,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,39,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,63,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,73,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","1970","1970","PC","Percentage","0","Units",,,16,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","1980","1980","PC","Percentage","0","Units",,,30,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","1990","1990","PC","Percentage","0","Units",,,44,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,62,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2005","2005","PC","Percentage","0","Units",,,69.256401062012,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,75.099998474121,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2011","2011","PC","Percentage","0","Units",,,75.800003051758,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,76.3,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2013","2013","PC","Percentage","0","Units",,,77,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2014","2014","PC","Percentage","0","Units",,,77.6,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,77.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","JPN","Japan","2016","2016","PC","Percentage","0","Units",,,78.3,,
"PUBADVTR","Tertiary treatment","GBR-ENGWLS","England and Wales","1980","1980","PC","Percentage","0","Units",,,25,,
"PUBADVTR","Tertiary treatment","GBR-ENGWLS","England and Wales","1990","1990","PC","Percentage","0","Units",,,14,,
"PUBADVTR","Tertiary treatment","GBR-ENGWLS","England and Wales","2000","2000","PC","Percentage","0","Units",,,27,,
"PUBADVTR","Tertiary treatment","GBR-ENGWLS","England and Wales","2005","2005","PC","Percentage","0","Units",,,42.9,,
"PUBADVTR","Tertiary treatment","GBR-ENGWLS","England and Wales","2010","2010","PC","Percentage","0","Units",,,49.9,,
"PUBADVTR","Tertiary treatment","GBR-ENGWLS","England and Wales","2014","2014","PC","Percentage","0","Units",,,56.9,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","1980","1980","PC","Percentage","0","Units",,,27.319999694824,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","1990","1990","PC","Percentage","0","Units",,,43.06,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2000","2000","PC","Percentage","0","Units",,,50.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2005","2005","PC","Percentage","0","Units",,,55.159999847412,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2010","2010","PC","Percentage","0","Units",,,58.930000305176,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2011","2011","PC","Percentage","0","Units",,,59.979999542236,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2012","2012","PC","Percentage","0","Units",,,61.020000457764,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2013","2013","PC","Percentage","0","Units",,,62.09,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2014","2014","PC","Percentage","0","Units",,,63.69,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,64.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2016","2016","PC","Percentage","0","Units",,,65.83,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","SVK","Slovak Republic","2017","2017","PC","Percentage","0","Units",,,67.2,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","KOR","Korea","1990","1990","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","KOR","Korea","2005","2005","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","KOR","Korea","2011","2011","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","KOR","Korea","2013","2013","PC","Percentage","0","Units",,,100,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GRC","Greece","2010","2010","PC","Percentage","0","Units",,,87.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GRC","Greece","2011","2011","PC","Percentage","0","Units",,,88.2,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,92.03,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GRC","Greece","2013","2013","PC","Percentage","0","Units",,,92.83,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GRC","Greece","2014","2014","PC","Percentage","0","Units",,,92.83,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,93.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,93.44,,
